CustomerID,LastPurchase,FirstPurchase,OrderCount,TotalSpent,AvgOrderValue,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Segment
15160.0,2010-12-17 14:15:00,2010-12-17 14:15:00,4,158.16,39.54,356,4,158.16,1,1,1,111,3,At Risk
15163.0,2011-11-21 13:10:00,2011-05-31 15:22:00,29,304.47,10.49896551724138,17,29,304.47,4,2,2,422,8,Potential
15164.0,2011-10-02 12:05:00,2011-01-04 14:21:00,103,843.05,8.18495145631068,68,103,843.05,3,4,3,343,10,Loyal Customers
15165.0,2010-12-01 14:03:00,2010-12-01 14:03:00,27,487.75,18.064814814814813,372,27,487.75,1,2,2,122,5,At Risk
15167.0,2011-01-23 12:41:00,2011-01-23 12:41:00,41,163.0,3.975609756097561,320,41,163.0,1,3,1,131,5,At Risk
15168.0,2011-11-14 11:26:00,2011-11-14 11:26:00,5,106.56,21.312,25,5,106.56,4,1,1,411,6,Potential
15171.0,2011-01-12 15:36:00,2011-01-12 15:36:00,5,1289.5,257.9,330,5,1289.5,1,1,4,114,6,Potential
15172.0,2011-12-01 11:51:00,2011-04-17 11:56:00,110,1624.05,14.764090909090909,8,110,1624.05,5,4,4,544,13,Champions
15174.0,2011-01-21 09:06:00,2011-01-21 09:06:00,11,135.75,12.340909090909092,322,11,135.75,1,1,1,111,3,At Risk
15175.0,2011-09-29 11:31:00,2011-09-29 11:31:00,23,224.14,9.745217391304347,71,23,224.14,3,2,1,321,6,Potential
15178.0,2011-03-24 15:12:00,2011-03-24 15:12:00,3,40.5,13.5,259,3,40.5,1,1,1,111,3,At Risk
15179.0,2011-11-21 12:53:00,2011-01-24 13:48:00,93,2206.95,23.73064516129032,17,93,2206.95,4,4,5,445,13,Champions
15180.0,2010-12-07 14:57:00,2010-12-07 14:57:00,6,87.5,14.583333333333334,366,6,87.5,1,1,1,111,3,At Risk
15181.0,2011-10-04 13:58:00,2011-03-15 12:03:00,16,689.4799999999999,43.0925,65,16,689.4799999999999,3,2,3,323,8,Potential
15182.0,2011-07-08 13:37:00,2011-03-16 12:42:00,29,622.85,21.477586206896557,153,29,622.85,2,2,3,223,7,Potential
15184.0,2011-11-10 13:41:00,2011-06-02 12:06:00,63,406.76,6.456507936507936,28,63,406.76,4,4,2,442,10,Loyal Customers
15185.0,2011-09-30 14:06:00,2011-09-30 14:06:00,21,310.62,14.791428571428572,69,21,310.62,3,2,2,322,7,Potential
15186.0,2011-11-25 14:58:00,2011-06-24 14:54:00,19,411.41,21.653157894736843,13,19,411.41,4,2,2,422,8,Potential
15187.0,2011-12-08 11:56:00,2011-05-11 13:49:00,91,4777.18,52.49648351648352,1,91,4777.18,5,4,5,545,14,Champions
15189.0,2011-12-08 13:22:00,2011-01-11 12:29:00,212,16225.39,76.53485849056604,0,212,16225.39,5,5,5,555,15,Champions
15192.0,2011-08-12 11:41:00,2010-12-09 14:56:00,51,1044.32,20.47686274509804,119,51,1044.32,2,3,4,234,9,Potential
15193.0,2011-10-10 08:23:00,2011-10-10 08:23:00,19,499.32,26.28,60,19,499.32,3,2,3,323,8,Potential
15194.0,2011-12-06 15:10:00,2010-12-06 15:00:00,310,7616.53,24.569451612903222,2,310,7616.53,5,5,5,555,15,Champions
15195.0,2011-12-07 12:20:00,2011-12-07 12:20:00,1,3861.0,3861.0,2,1,3861.0,5,1,5,515,11,Loyal Customers
15197.0,2011-11-29 10:00:00,2010-12-16 18:01:00,32,1079.61,33.737812500000004,10,32,1079.61,5,3,4,534,12,Loyal Customers
15198.0,2011-09-08 14:42:00,2011-08-07 15:16:00,10,193.64,19.364,91,10,193.64,2,1,1,211,4,At Risk
15199.0,2011-10-11 15:12:00,2011-02-04 14:04:00,13,1268.7,97.5923076923077,58,13,1268.7,3,1,4,314,8,Potential
15201.0,2011-09-13 14:53:00,2011-04-06 14:02:00,69,1236.54,17.92086956521739,86,69,1236.54,2,4,4,244,10,Loyal Customers
15203.0,2011-11-14 08:16:00,2011-02-01 12:29:00,142,1827.8,12.871830985915492,25,142,1827.8,4,5,4,454,13,Champions
15204.0,2010-12-17 13:49:00,2010-12-17 13:49:00,9,316.58,35.175555555555555,356,9,316.58,1,1,2,112,4,At Risk
15205.0,2011-09-15 19:36:00,2011-08-04 16:07:00,37,653.24,17.655135135135136,84,37,653.24,2,3,3,233,8,Potential
15206.0,2011-11-29 13:41:00,2011-03-09 08:59:00,9,420.3,46.7,9,9,420.3,5,1,2,512,8,Potential
15208.0,2011-12-08 17:24:00,2010-12-21 13:03:00,42,870.12,20.717142857142857,0,42,870.12,5,3,3,533,11,Loyal Customers
15210.0,2011-04-28 16:11:00,2011-04-28 16:11:00,20,331.18,16.559,224,20,331.18,1,2,2,122,5,At Risk
15211.0,2011-10-10 13:31:00,2010-12-09 16:08:00,52,894.4100000000001,17.20019230769231,59,52,894.4100000000001,3,3,3,333,9,Potential
15212.0,2011-04-12 13:45:00,2011-04-12 13:45:00,5,101.8,20.36,240,5,101.8,1,1,1,111,3,At Risk
15213.0,2011-01-25 12:21:00,2011-01-14 11:05:00,24,328.35,13.68125,318,24,328.35,1,2,2,122,5,At Risk
15214.0,2011-12-08 12:07:00,2011-04-11 09:46:00,110,1661.44,15.104,1,110,1661.44,5,4,4,544,13,Champions
15215.0,2011-10-24 11:41:00,2011-09-04 12:24:00,35,734.94,20.998285714285718,46,35,734.94,3,3,3,333,9,Potential
15216.0,2011-09-13 11:41:00,2011-09-13 11:41:00,2,96.6,48.3,87,2,96.6,2,1,1,211,4,At Risk
15218.0,2011-11-29 11:48:00,2011-01-25 11:20:00,166,5756.89,34.680060240963854,10,166,5756.89,5,5,5,555,15,Champions
15219.0,2011-06-16 16:57:00,2011-06-16 16:57:00,9,305.75,33.97222222222222,175,9,305.75,2,1,2,212,5,At Risk
15220.0,2011-10-19 12:39:00,2011-03-04 10:24:00,117,1778.96,15.204786324786324,51,117,1778.96,3,4,4,344,11,Loyal Customers
15221.0,2010-12-08 13:08:00,2010-12-08 13:08:00,5,403.25,80.65,365,5,403.25,1,1,2,112,4,At Risk
15222.0,2011-01-25 08:03:00,2011-01-25 08:03:00,5,585.0,117.0,318,5,585.0,1,1,3,113,5,At Risk
15223.0,2011-04-28 11:31:00,2011-04-04 12:17:00,20,755.75,37.7875,225,20,755.75,1,2,3,123,6,Potential
15224.0,2010-12-16 15:02:00,2010-12-12 12:34:00,14,322.08,23.005714285714284,357,14,322.08,1,2,2,122,5,At Risk
15225.0,2011-04-19 14:51:00,2011-04-19 14:51:00,23,409.4,17.8,233,23,409.4,1,2,2,122,5,At Risk
15226.0,2011-02-02 11:41:00,2011-02-02 11:41:00,8,154.41,19.30125,310,8,154.41,1,1,1,111,3,At Risk
15227.0,2011-11-03 11:59:00,2011-01-26 15:31:00,58,1219.4,21.024137931034485,36,58,1219.4,3,3,4,334,10,Loyal Customers
15228.0,2011-10-04 13:56:00,2011-02-18 09:04:00,125,3386.71,27.09368,65,125,3386.71,3,5,5,355,13,Champions
15230.0,2011-04-14 14:39:00,2011-04-13 11:04:00,23,429.6,18.678260869565214,238,23,429.6,1,2,2,122,5,At Risk
15232.0,2011-08-18 16:27:00,2011-07-22 12:21:00,31,612.06,19.74387096774193,112,31,612.06,2,3,3,233,8,Potential
15234.0,2011-03-08 08:53:00,2011-03-08 08:53:00,14,197.0,14.071428571428571,276,14,197.0,1,2,1,121,4,At Risk
15235.0,2011-05-06 09:44:00,2010-12-01 17:22:00,143,2247.51,15.716853146853149,217,143,2247.51,1,5,5,155,11,Loyal Customers
15236.0,2011-02-14 10:52:00,2011-02-14 10:52:00,15,321.05,21.40333333333333,298,15,321.05,1,2,2,122,5,At Risk
15237.0,2011-12-08 09:46:00,2011-04-26 15:04:00,99,1412.32,14.265858585858584,1,99,1412.32,5,4,4,544,13,Champions
15238.0,2011-11-10 14:28:00,2011-06-08 16:00:00,50,1071.99,21.4398,28,50,1071.99,4,3,4,434,11,Loyal Customers
15239.0,2011-11-29 14:14:00,2011-09-22 09:53:00,49,780.59,15.930408163265309,9,49,780.59,5,3,3,533,11,Loyal Customers
15240.0,2011-10-26 09:50:00,2011-02-01 08:23:00,78,1706.57,21.879102564102563,44,78,1706.57,3,4,4,344,11,Loyal Customers
15241.0,2011-10-04 09:05:00,2011-03-01 11:02:00,110,1756.44,15.967636363636364,66,110,1756.44,3,4,4,344,11,Loyal Customers
15243.0,2011-09-26 14:12:00,2011-09-26 14:12:00,22,316.68,14.394545454545456,73,22,316.68,2,2,2,222,6,Potential
15244.0,2011-10-05 13:19:00,2011-04-05 15:12:00,34,631.57,18.57558823529412,64,34,631.57,3,3,3,333,9,Potential
15245.0,2011-07-28 18:56:00,2011-03-23 13:42:00,89,2515.84,28.267865168539327,133,89,2515.84,2,4,5,245,11,Loyal Customers
15246.0,2011-04-15 14:45:00,2010-12-16 09:46:00,33,514.15,15.58030303030303,237,33,514.15,1,3,3,133,7,Potential
15247.0,2011-08-09 12:52:00,2011-08-09 12:52:00,6,356.0,59.333333333333336,121,6,356.0,2,1,2,212,5,At Risk
15249.0,2011-11-08 11:45:00,2011-03-28 12:49:00,350,6688.46,19.109885714285717,31,350,6688.46,4,5,5,455,14,Champions
15251.0,2011-11-30 15:02:00,2011-04-12 10:38:00,111,10484.99,94.45936936936936,8,111,10484.99,5,4,5,545,14,Champions
15252.0,2011-11-03 13:30:00,2011-06-09 14:15:00,44,740.78,16.83590909090909,35,44,740.78,3,3,3,333,9,Potential
15253.0,2011-11-23 16:22:00,2011-06-23 12:19:00,53,918.2,17.32452830188679,15,53,918.2,4,3,3,433,10,Loyal Customers
15254.0,2011-08-04 15:04:00,2011-08-04 15:04:00,18,300.36,16.686666666666667,126,18,300.36,2,2,2,222,6,Potential
15255.0,2011-10-04 12:43:00,2011-10-04 12:43:00,47,890.85,18.95425531914894,66,47,890.85,3,3,3,333,9,Potential
15256.0,2011-07-14 11:47:00,2011-07-14 11:47:00,6,98.45,16.408333333333335,148,6,98.45,2,1,1,211,4,At Risk
15257.0,2011-03-01 12:58:00,2011-03-01 12:58:00,7,317.15,45.30714285714286,282,7,317.15,1,1,2,112,4,At Risk
15258.0,2011-06-24 12:30:00,2011-05-06 14:16:00,34,623.16,18.328235294117647,168,34,623.16,2,3,3,233,8,Potential
15260.0,2011-08-31 13:55:00,2010-12-02 12:09:00,77,1810.77,23.516493506493507,99,77,1810.77,2,4,4,244,10,Loyal Customers
15261.0,2011-07-27 15:20:00,2011-07-27 15:20:00,19,254.82,13.41157894736842,134,19,254.82,2,2,2,222,6,Potential
15262.0,2011-01-20 12:16:00,2011-01-20 12:16:00,10,178.95000000000002,17.895000000000003,323,10,178.95000000000002,1,1,1,111,3,At Risk
15263.0,2011-08-25 10:26:00,2011-08-25 10:26:00,12,156.51,13.0425,106,12,156.51,2,1,1,211,4,At Risk
15264.0,2011-10-06 13:49:00,2011-10-06 13:49:00,23,393.74,17.11913043478261,63,23,393.74,3,2,2,322,7,Potential
15265.0,2011-07-11 14:46:00,2011-04-18 12:16:00,82,1506.12,18.36731707317073,150,82,1506.12,2,4,4,244,10,Loyal Customers
15266.0,2011-01-05 13:40:00,2011-01-05 13:40:00,6,119.3,19.883333333333333,337,6,119.3,1,1,1,111,3,At Risk
15267.0,2011-11-17 15:59:00,2011-06-10 10:24:00,11,1717.36,156.12363636363636,21,11,1717.36,4,1,4,414,9,Potential
15269.0,2011-11-16 09:32:00,2011-11-16 09:32:00,2,408.8,204.4,23,2,408.8,4,1,2,412,7,Potential
15270.0,2011-11-24 09:24:00,2011-02-02 13:25:00,41,2379.49,58.03634146341463,15,41,2379.49,4,3,5,435,12,Loyal Customers
15271.0,2011-12-02 14:11:00,2010-12-09 13:47:00,274,2507.07,9.149890510948904,6,274,2507.07,5,5,5,555,15,Champions
15272.0,2011-10-13 12:59:00,2011-09-14 16:36:00,63,721.94,11.45936507936508,56,63,721.94,3,4,3,343,10,Loyal Customers
15274.0,2011-12-05 16:57:00,2011-11-21 14:17:00,47,716.57,15.24617021276596,3,47,716.57,5,3,3,533,11,Loyal Customers
15275.0,2011-11-02 11:20:00,2011-11-02 11:20:00,41,615.14,15.003414634146342,37,41,615.14,3,3,3,333,9,Potential
15276.0,2011-10-04 16:39:00,2011-10-04 16:39:00,52,135.31,2.602115384615385,65,52,135.31,3,3,1,331,7,Potential
15277.0,2011-10-24 10:08:00,2011-10-24 10:08:00,12,255.9,21.325,46,12,255.9,3,1,2,312,6,Potential
15279.0,2010-12-20 10:48:00,2010-12-20 10:48:00,19,290.51,15.29,354,19,290.51,1,2,2,122,5,At Risk
15280.0,2011-06-20 17:14:00,2011-06-20 17:14:00,16,113.12,7.07,171,16,113.12,2,2,1,221,5,At Risk
15281.0,2011-10-12 09:10:00,2011-01-10 15:51:00,139,2332.15,16.778057553956835,58,139,2332.15,3,5,5,355,13,Champions
15286.0,2011-10-21 11:08:00,2011-10-21 11:08:00,3,240.55,80.18333333333334,49,3,240.55,3,1,1,311,5,At Risk
15287.0,2011-11-17 15:34:00,2011-09-30 12:30:00,20,486.69,24.3345,21,20,486.69,4,2,2,422,8,Potential
15288.0,2011-10-27 16:58:00,2010-12-09 13:59:00,88,2306.52,26.210454545454542,42,88,2306.52,3,4,5,345,12,Loyal Customers
15289.0,2011-11-10 13:49:00,2011-04-04 12:44:00,58,939.78,16.20310344827586,28,58,939.78,4,3,3,433,10,Loyal Customers
15290.0,2011-12-05 11:39:00,2010-12-15 16:03:00,204,7943.22,38.93735294117647,4,204,7943.22,5,5,5,555,15,Champions
15291.0,2011-11-14 11:02:00,2010-12-01 09:32:00,103,4668.3,45.32330097087379,25,103,4668.3,4,4,5,445,13,Champions
15292.0,2011-05-22 15:00:00,2011-05-22 15:00:00,25,180.94,7.2376,200,25,180.94,1,2,1,121,4,At Risk
15296.0,2011-10-20 11:47:00,2011-01-17 11:57:00,194,3672.86,18.93226804123712,50,194,3672.86,3,5,5,355,13,Champions
15297.0,2011-11-29 16:32:00,2011-10-07 09:42:00,39,641.94,16.46,9,39,641.94,5,3,3,533,11,Loyal Customers
15298.0,2011-12-07 17:17:00,2010-12-08 13:55:00,192,4799.9,24.999479166666664,1,192,4799.9,5,5,5,555,15,Champions
15299.0,2011-10-03 14:19:00,2010-12-02 16:48:00,7,4507.01,643.8585714285715,66,7,4507.01,3,1,5,315,9,Potential
15300.0,2011-10-06 17:08:00,2011-10-06 17:08:00,28,496.44,17.73,63,28,496.44,3,2,3,323,8,Potential
15301.0,2011-10-20 09:57:00,2010-12-06 12:21:00,243,5070.35,20.865637860082305,50,243,5070.35,3,5,5,355,13,Champions
15303.0,2011-02-22 13:59:00,2011-02-22 13:59:00,31,574.02,18.516774193548382,289,31,574.02,1,3,3,133,7,Potential
15304.0,2011-10-10 10:23:00,2010-12-06 11:42:00,23,694.4000000000001,30.19130434782609,60,23,694.4000000000001,3,2,3,323,8,Potential
15306.0,2011-10-06 12:56:00,2011-07-14 15:22:00,58,1174.35,20.247413793103448,63,58,1174.35,3,4,4,344,11,Loyal Customers
15307.0,2011-09-05 11:38:00,2011-09-05 11:38:00,12,205.3,17.108333333333334,95,12,205.3,2,1,1,211,4,At Risk
15308.0,2011-03-10 13:08:00,2011-03-10 13:08:00,19,310.47,16.340526315789475,273,19,310.47,1,2,2,122,5,At Risk
15311.0,2011-12-09 12:00:00,2010-12-01 09:41:00,2379,60767.9,25.543463640184957,0,2379,60767.9,5,5,5,555,15,Champions
15312.0,2011-09-25 13:10:00,2010-12-20 12:51:00,47,924.85,19.677659574468084,74,47,924.85,2,3,3,233,8,Potential
15313.0,2011-08-21 16:02:00,2011-08-21 16:02:00,1,52.0,52.0,109,1,52.0,2,1,1,211,4,At Risk
15314.0,2011-05-24 14:39:00,2011-05-24 14:39:00,24,327.97,13.665416666666667,198,24,327.97,1,2,2,122,5,At Risk
15315.0,2011-10-06 12:51:00,2011-08-15 15:17:00,37,570.5,15.41891891891892,63,37,570.5,3,3,3,333,9,Potential
15316.0,2011-01-17 11:34:00,2011-01-17 11:34:00,1,165.0,165.0,326,1,165.0,1,1,1,111,3,At Risk
15318.0,2011-12-06 11:30:00,2011-12-06 11:30:00,33,312.62,9.473333333333333,3,33,312.62,5,3,2,532,10,Loyal Customers
15319.0,2011-03-01 12:48:00,2011-03-01 12:48:00,16,204.5,12.78125,283,16,204.5,1,2,1,121,4,At Risk
15320.0,2011-10-26 13:27:00,2011-10-26 13:27:00,36,267.13,7.420277777777778,43,36,267.13,3,3,2,332,8,Potential
15321.0,2011-09-30 09:40:00,2011-02-21 11:10:00,95,2748.31,28.92957894736842,70,95,2748.31,3,4,5,345,12,Loyal Customers
15322.0,2011-09-15 09:34:00,2011-09-15 09:34:00,42,679.68,16.18285714285714,85,42,679.68,2,3,3,233,8,Potential
15325.0,2011-08-28 11:55:00,2011-08-28 11:55:00,49,162.29,3.3120408163265305,103,49,162.29,2,3,1,231,6,Potential
15326.0,2011-01-10 11:38:00,2011-01-10 11:38:00,29,311.71,10.748620689655173,333,29,311.71,1,2,2,122,5,At Risk
15327.0,2011-10-18 11:55:00,2011-10-18 11:55:00,10,208.75,20.875,52,10,208.75,3,1,1,311,5,At Risk
15329.0,2011-10-31 15:36:00,2011-06-21 10:37:00,57,1049.7,18.41578947368421,38,57,1049.7,3,3,4,334,10,Loyal Customers
15330.0,2011-11-07 17:50:00,2011-10-10 12:30:00,13,714.96,54.99692307692308,31,13,714.96,4,1,3,413,8,Potential
15332.0,2010-12-08 14:43:00,2010-12-05 12:00:00,35,1661.06,47.45885714285714,365,35,1661.06,1,3,4,134,8,Potential
15333.0,2011-05-15 13:27:00,2011-05-15 13:27:00,16,1028.56,64.285,207,16,1028.56,1,2,4,124,7,Potential
15334.0,2011-07-06 11:22:00,2011-06-19 13:51:00,99,351.67,3.5522222222222224,156,99,351.67,2,4,2,242,8,Potential
15335.0,2011-10-17 12:50:00,2011-10-17 12:50:00,36,173.97,4.8325,53,36,173.97,3,3,1,331,7,Potential
15339.0,2011-10-04 12:51:00,2011-01-25 13:15:00,86,574.07,6.675232558139536,65,86,574.07,3,4,3,343,10,Loyal Customers
15341.0,2011-09-20 09:40:00,2011-09-20 09:40:00,17,2020.52,118.85411764705884,80,17,2020.52,2,2,4,224,8,Potential
15342.0,2011-08-02 10:19:00,2011-08-02 10:19:00,24,406.09,16.920416666666664,129,24,406.09,2,2,2,222,6,Potential
15343.0,2011-09-13 13:55:00,2011-09-13 13:55:00,21,364.5,17.357142857142858,86,21,364.5,2,2,2,222,6,Potential
15344.0,2011-12-09 10:45:00,2011-09-26 14:48:00,26,563.94,21.69,0,26,563.94,5,2,3,523,10,Loyal Customers
15345.0,2011-10-25 11:28:00,2011-10-25 11:28:00,20,393.54,19.677,45,20,393.54,3,2,2,322,7,Potential
15346.0,2011-01-11 11:18:00,2011-01-11 11:18:00,17,252.42,14.848235294117648,332,17,252.42,1,2,2,122,5,At Risk
15347.0,2010-12-08 15:25:00,2010-12-08 15:25:00,5,201.6,40.32000000000001,365,5,201.6,1,1,1,111,3,At Risk
15348.0,2011-09-28 13:17:00,2011-09-28 13:17:00,9,158.04,17.56,71,9,158.04,3,1,1,311,5,At Risk
15349.0,2011-07-04 16:06:00,2011-06-05 15:46:00,72,473.81,6.580694444444444,157,72,473.81,2,4,2,242,8,Potential
15350.0,2010-12-01 13:33:00,2010-12-01 13:33:00,5,115.65,23.130000000000003,372,5,115.65,1,1,1,111,3,At Risk
15351.0,2011-11-27 12:52:00,2010-12-05 11:49:00,225,1960.11,8.7116,11,225,1960.11,5,5,4,554,14,Champions
15353.0,2011-03-30 12:15:00,2010-12-07 11:49:00,63,777.02,12.333650793650794,254,63,777.02,1,4,3,143,8,Potential
15355.0,2011-11-10 13:44:00,2011-10-17 15:22:00,14,277.05,19.789285714285715,28,14,277.05,4,2,2,422,8,Potential
15356.0,2011-11-08 13:11:00,2010-12-06 14:05:00,519,2766.5,5.330443159922929,30,519,2766.5,4,5,5,455,14,Champions
15358.0,2011-12-05 09:04:00,2010-12-09 10:04:00,551,8347.2,15.149183303085302,4,551,8347.2,5,5,5,555,15,Champions
15360.0,2011-10-31 09:35:00,2011-10-31 09:35:00,13,427.93,32.917692307692306,39,13,427.93,3,1,2,312,6,Potential
15361.0,2010-12-13 09:52:00,2010-12-13 09:52:00,7,418.92,59.84571428571429,361,7,418.92,1,1,2,112,4,At Risk
15363.0,2010-12-02 12:28:00,2010-12-02 12:28:00,16,326.0,20.375,372,16,326.0,1,2,2,122,5,At Risk
15364.0,2011-09-05 09:46:00,2011-03-30 13:39:00,29,913.19,31.489310344827587,95,29,913.19,2,2,3,223,7,Potential
15365.0,2011-11-14 08:29:00,2011-01-28 13:08:00,114,2314.32,20.301052631578948,25,114,2314.32,4,4,5,445,13,Champions
15366.0,2011-09-25 15:01:00,2010-12-16 15:59:00,44,602.51,13.69340909090909,74,44,602.51,2,3,3,233,8,Potential
15367.0,2011-10-13 14:13:00,2011-03-09 13:53:00,95,1877.59,19.76410526315789,56,95,1877.59,3,4,4,344,11,Loyal Customers
15368.0,2011-11-18 14:42:00,2011-11-18 14:42:00,4,446.94000000000005,111.735,20,4,446.94000000000005,4,1,2,412,7,Potential
15370.0,2011-10-30 10:58:00,2011-01-11 11:32:00,94,2386.05,25.383510638297874,40,94,2386.05,3,4,5,345,12,Loyal Customers
15372.0,2011-07-25 16:39:00,2011-07-25 16:39:00,27,2007.4,74.34814814814814,136,27,2007.4,2,2,4,224,8,Potential
15373.0,2011-12-01 15:05:00,2010-12-03 14:40:00,132,2415.91,18.302348484848483,7,132,2415.91,5,5,5,555,15,Champions
15374.0,2011-08-03 09:59:00,2011-08-03 09:59:00,3,168.0,56.0,128,3,168.0,2,1,1,211,4,At Risk
15376.0,2011-10-30 15:04:00,2011-05-01 13:45:00,117,1233.36,10.541538461538462,39,117,1233.36,3,4,4,344,11,Loyal Customers
15379.0,2011-06-23 13:13:00,2010-12-16 13:02:00,194,3703.29,19.089123711340207,168,194,3703.29,2,5,5,255,12,Loyal Customers
15380.0,2011-12-01 12:13:00,2010-12-09 15:01:00,36,1690.2600000000002,46.95166666666668,8,36,1690.2600000000002,5,3,4,534,12,Loyal Customers
15381.0,2011-05-10 11:55:00,2011-03-16 13:44:00,8,596.85,74.60625,213,8,596.85,1,1,3,113,5,At Risk
15382.0,2011-11-25 10:58:00,2011-02-17 12:01:00,302,5955.71,19.7208940397351,14,302,5955.71,4,5,5,455,14,Champions
15384.0,2011-06-23 10:57:00,2010-12-15 11:34:00,41,642.41,15.668536585365851,169,41,642.41,2,3,3,233,8,Potential
15385.0,2011-10-30 15:11:00,2011-10-30 15:11:00,12,316.88,26.406666666666663,39,12,316.88,3,1,2,312,6,Potential
15386.0,2011-06-06 13:47:00,2011-06-06 13:47:00,31,394.14,12.714193548387096,185,31,394.14,1,3,2,132,6,Potential
15388.0,2011-03-14 13:53:00,2011-03-14 13:53:00,10,140.54,14.053999999999998,269,10,140.54,1,1,1,111,3,At Risk
15389.0,2011-06-20 16:18:00,2011-06-20 16:18:00,1,500.0,500.0,171,1,500.0,2,1,3,213,6,Potential
15392.0,2011-12-05 11:01:00,2010-12-14 15:50:00,84,1535.53,18.28011904761905,4,84,1535.53,5,4,4,544,13,Champions
15393.0,2011-11-23 16:48:00,2011-03-03 16:58:00,12,231.86,19.32166666666667,15,12,231.86,4,1,1,411,6,Potential
15394.0,2011-11-30 11:49:00,2010-12-16 12:46:00,85,2183.54,25.68870588235294,9,85,2183.54,5,4,5,545,14,Champions
15395.0,2011-01-18 12:40:00,2011-01-18 12:40:00,7,107.45,15.35,325,7,107.45,1,1,1,111,3,At Risk
15396.0,2011-08-19 10:56:00,2011-08-19 10:56:00,14,288.18,20.58428571428572,112,14,288.18,2,2,2,222,6,Potential
15397.0,2011-02-23 09:25:00,2011-02-23 09:25:00,6,94.0,15.666666666666666,289,6,94.0,1,1,1,111,3,At Risk
15398.0,2011-11-23 16:47:00,2011-09-22 14:56:00,73,1345.53,18.43191780821918,15,73,1345.53,4,4,4,444,12,Loyal Customers
15399.0,2011-12-08 13:04:00,2011-09-21 15:57:00,50,815.77,16.3154,0,50,815.77,5,3,3,533,11,Loyal Customers
15400.0,2011-09-08 13:57:00,2011-03-06 11:27:00,12,716.2,59.68333333333334,91,12,716.2,2,1,3,213,6,Potential
15402.0,2011-07-14 12:17:00,2011-05-27 13:32:00,42,626.77,14.923095238095238,148,42,626.77,2,3,3,233,8,Potential
15405.0,2011-06-03 14:44:00,2011-06-03 14:44:00,8,349.1,43.6375,188,8,349.1,1,1,2,112,4,At Risk
15406.0,2011-11-08 13:22:00,2011-02-11 16:19:00,53,510.71,9.636037735849058,30,53,510.71,4,3,3,433,10,Loyal Customers
15407.0,2011-11-06 11:55:00,2011-02-07 13:18:00,153,1056.44,6.90483660130719,33,153,1056.44,3,5,4,354,12,Loyal Customers
15408.0,2011-03-20 15:02:00,2011-03-20 15:02:00,34,267.18,7.858235294117647,263,34,267.18,1,3,2,132,6,Potential
15410.0,2011-09-16 14:47:00,2011-03-23 10:15:00,122,3450.84,28.285573770491805,83,122,3450.84,2,5,5,255,12,Loyal Customers
15411.0,2011-11-13 15:19:00,2011-06-10 12:30:00,99,1358.88,13.726060606060608,25,99,1358.88,4,4,4,444,12,Loyal Customers
15412.0,2011-06-21 15:24:00,2011-06-21 15:24:00,10,190.53,19.053,170,10,190.53,2,1,1,211,4,At Risk
15414.0,2011-11-30 09:50:00,2011-04-11 13:45:00,39,774.9000000000001,19.86923076923077,9,39,774.9000000000001,5,3,3,533,11,Loyal Customers
15415.0,2011-01-30 14:13:00,2011-01-30 14:13:00,48,572.8100000000001,11.933541666666668,312,48,572.8100000000001,1,3,3,133,7,Potential
15416.0,2011-10-06 09:38:00,2011-03-02 08:41:00,192,3984.32,20.75166666666667,64,192,3984.32,3,5,5,355,13,Champions
15417.0,2011-09-15 15:26:00,2011-09-15 15:26:00,28,508.8,18.17142857142857,84,28,508.8,2,2,3,223,7,Potential
15419.0,2011-11-15 09:23:00,2011-11-15 09:23:00,8,135.86,16.9825,24,8,135.86,4,1,1,411,6,Potential
15421.0,2011-10-12 09:20:00,2011-02-02 14:36:00,53,950.36,17.93132075471698,58,53,950.36,3,3,4,334,10,Loyal Customers
15422.0,2011-01-20 16:17:00,2011-01-20 14:17:00,6,97.7,16.283333333333335,322,6,97.7,1,1,1,111,3,At Risk
15423.0,2011-11-01 14:01:00,2011-11-01 14:01:00,2,43.5,21.75,37,2,43.5,3,1,1,311,5,At Risk
15424.0,2011-03-30 13:02:00,2011-03-30 13:00:00,17,383.34,22.54941176470588,253,17,383.34,1,2,2,122,5,At Risk
15426.0,2011-11-20 15:36:00,2010-12-05 13:55:00,292,1447.39,4.956815068493151,18,292,1447.39,4,5,4,454,13,Champions
15427.0,2011-11-06 14:29:00,2011-10-23 14:47:00,306,1483.14,4.84686274509804,32,306,1483.14,4,5,4,454,13,Champions
15428.0,2011-11-24 16:54:00,2011-11-24 16:54:00,6,93.78,15.63,14,6,93.78,4,1,1,411,6,Potential
15429.0,2011-11-13 12:28:00,2011-09-25 13:42:00,82,397.35,4.845731707317073,26,82,397.35,4,4,2,442,10,Loyal Customers
15432.0,2011-11-16 16:30:00,2011-11-16 16:30:00,10,171.19,17.119,22,10,171.19,4,1,1,411,6,Potential
15433.0,2011-05-10 10:45:00,2011-03-17 14:12:00,41,533.3,13.00731707317073,213,41,533.3,1,3,3,133,7,Potential
15434.0,2011-12-01 13:33:00,2011-05-23 14:18:00,55,1041.48,18.936,7,55,1041.48,5,3,4,534,12,Loyal Customers
15435.0,2011-11-17 16:39:00,2011-11-17 16:39:00,29,149.29,5.147931034482759,21,29,149.29,4,2,1,421,7,Potential
