CustomerID,RFM_Segment,RFM_Score,Segment
15053.0,543,12,Loyal Customers
15054.0,542,11,Loyal Customers
15057.0,124,7,Potential
15058.0,455,14,Champions
15059.0,354,12,Loyal Customers
15060.0,542,11,Loyal Customers
15061.0,555,15,Champions
15062.0,334,10,Loyal Customers
15063.0,112,4,At Risk
15065.0,355,13,Champions
15066.0,333,9,Potential
15067.0,244,10,Loyal Customers
15068.0,343,10,Loyal Customers
15069.0,244,10,Loyal Customers
15070.0,111,3,At Risk
15071.0,224,8,Potential
15073.0,534,12,Loyal Customers
15074.0,233,8,Potential
15075.0,223,7,Potential
15076.0,233,8,Potential
15078.0,555,15,Champions
15079.0,133,7,Potential
15081.0,433,10,Loyal Customers
15083.0,111,3,At Risk
15087.0,122,5,At Risk
15088.0,434,11,Loyal Customers
15089.0,555,15,Champions
15090.0,122,5,At Risk
15091.0,332,8,Potential
15092.0,122,5,At Risk
15093.0,445,13,Champions
15095.0,234,9,Potential
15096.0,311,5,At Risk
15097.0,521,8,Potential
15098.0,115,7,Potential
15099.0,222,6,Potential
15100.0,113,5,At Risk
15101.0,512,8,Potential
15103.0,433,10,Loyal Customers
15104.0,144,9,Potential
15105.0,445,13,Champions
15106.0,444,12,Loyal Customers
15107.0,122,5,At Risk
15108.0,244,10,Loyal Customers
15109.0,122,5,At Risk
15110.0,434,11,Loyal Customers
15111.0,444,12,Loyal Customers
15113.0,545,14,Champions
15114.0,455,14,Champions
15115.0,422,8,Potential
15116.0,434,11,Loyal Customers
15117.0,444,12,Loyal Customers
15118.0,211,4,At Risk
15119.0,122,5,At Risk
15120.0,222,6,Potential
15121.0,322,7,Potential
15122.0,244,10,Loyal Customers
15123.0,545,14,Champions
15124.0,421,7,Potential
15125.0,455,14,Champions
15127.0,322,7,Potential
15128.0,344,11,Loyal Customers
15129.0,345,12,Loyal Customers
15130.0,222,6,Potential
15132.0,434,11,Loyal Customers
15133.0,224,8,Potential
15134.0,444,12,Loyal Customers
15135.0,111,3,At Risk
15136.0,544,13,Champions
15139.0,111,3,At Risk
15140.0,345,12,Loyal Customers
15142.0,323,8,Potential
15143.0,122,5,At Risk
15144.0,555,15,Champions
15145.0,544,13,Champions
15146.0,244,10,Loyal Customers
15147.0,123,6,Potential
15148.0,522,9,Potential
15149.0,223,7,Potential
15150.0,455,14,Champions
15152.0,555,15,Champions
15153.0,422,8,Potential
15154.0,242,8,Potential
15156.0,534,12,Loyal Customers
15157.0,554,14,Champions
15158.0,312,6,Potential
15159.0,555,15,Champions
15160.0,111,3,At Risk
15163.0,422,8,Potential
15164.0,343,10,Loyal Customers
15165.0,122,5,At Risk
15167.0,131,5,At Risk
15168.0,411,6,Potential
15171.0,114,6,Potential
15172.0,544,13,Champions
15174.0,111,3,At Risk
15175.0,321,6,Potential
15178.0,111,3,At Risk
15179.0,445,13,Champions
15180.0,111,3,At Risk
15181.0,323,8,Potential
15182.0,223,7,Potential
15184.0,442,10,Loyal Customers
15185.0,322,7,Potential
15186.0,422,8,Potential
15187.0,545,14,Champions
15189.0,555,15,Champions
15192.0,234,9,Potential
15193.0,323,8,Potential
15194.0,555,15,Champions
15195.0,515,11,Loyal Customers
15197.0,534,12,Loyal Customers
15198.0,211,4,At Risk
15199.0,314,8,Potential
15201.0,244,10,Loyal Customers
15203.0,454,13,Champions
15204.0,112,4,At Risk
15205.0,233,8,Potential
15206.0,512,8,Potential
15208.0,533,11,Loyal Customers
15210.0,122,5,At Risk
15211.0,333,9,Potential
15212.0,111,3,At Risk
15213.0,122,5,At Risk
15214.0,544,13,Champions
15215.0,333,9,Potential
15216.0,211,4,At Risk
15218.0,555,15,Champions
15219.0,212,5,At Risk
15220.0,344,11,Loyal Customers
15221.0,112,4,At Risk
15222.0,113,5,At Risk
15223.0,123,6,Potential
15224.0,122,5,At Risk
15225.0,122,5,At Risk
15226.0,111,3,At Risk
15227.0,334,10,Loyal Customers
15228.0,355,13,Champions
15230.0,122,5,At Risk
15232.0,233,8,Potential
15234.0,121,4,At Risk
15235.0,155,11,Loyal Customers
15236.0,122,5,At Risk
15237.0,544,13,Champions
15238.0,434,11,Loyal Customers
15239.0,533,11,Loyal Customers
15240.0,344,11,Loyal Customers
15241.0,344,11,Loyal Customers
15243.0,222,6,Potential
15244.0,333,9,Potential
15245.0,245,11,Loyal Customers
15246.0,133,7,Potential
15247.0,212,5,At Risk
15249.0,455,14,Champions
15251.0,545,14,Champions
15252.0,333,9,Potential
15253.0,433,10,Loyal Customers
15254.0,222,6,Potential
15255.0,333,9,Potential
15256.0,211,4,At Risk
15257.0,112,4,At Risk
15258.0,233,8,Potential
15260.0,244,10,Loyal Customers
15261.0,222,6,Potential
15262.0,111,3,At Risk
15263.0,211,4,At Risk
15264.0,322,7,Potential
15265.0,244,10,Loyal Customers
15266.0,111,3,At Risk
15267.0,414,9,Potential
15269.0,412,7,Potential
15270.0,435,12,Loyal Customers
15271.0,555,15,Champions
15272.0,343,10,Loyal Customers
15274.0,533,11,Loyal Customers
15275.0,333,9,Potential
15276.0,331,7,Potential
15277.0,312,6,Potential
15279.0,122,5,At Risk
15280.0,221,5,At Risk
15281.0,355,13,Champions
15286.0,311,5,At Risk
15287.0,422,8,Potential
15288.0,345,12,Loyal Customers
15289.0,433,10,Loyal Customers
15290.0,555,15,Champions
15291.0,445,13,Champions
15292.0,121,4,At Risk
15296.0,355,13,Champions
15297.0,533,11,Loyal Customers
15298.0,555,15,Champions
15299.0,315,9,Potential
15300.0,323,8,Potential
15301.0,355,13,Champions
15303.0,133,7,Potential
15304.0,323,8,Potential
15306.0,344,11,Loyal Customers
15307.0,211,4,At Risk
15308.0,122,5,At Risk
15311.0,555,15,Champions
15312.0,233,8,Potential
15313.0,211,4,At Risk
15314.0,122,5,At Risk
15315.0,333,9,Potential
15316.0,111,3,At Risk
15318.0,532,10,Loyal Customers
15319.0,121,4,At Risk
15320.0,332,8,Potential
15321.0,345,12,Loyal Customers
15322.0,233,8,Potential
15325.0,231,6,Potential
15326.0,122,5,At Risk
15327.0,311,5,At Risk
15329.0,334,10,Loyal Customers
15330.0,413,8,Potential
15332.0,134,8,Potential
15333.0,124,7,Potential
15334.0,242,8,Potential
15335.0,331,7,Potential
15339.0,343,10,Loyal Customers
15341.0,224,8,Potential
15342.0,222,6,Potential
15343.0,222,6,Potential
15344.0,523,10,Loyal Customers
15345.0,322,7,Potential
15346.0,122,5,At Risk
15347.0,111,3,At Risk
15348.0,311,5,At Risk
15349.0,242,8,Potential
15350.0,111,3,At Risk
15351.0,554,14,Champions
15353.0,143,8,Potential
15355.0,422,8,Potential
15356.0,455,14,Champions
15358.0,555,15,Champions
15360.0,312,6,Potential
15361.0,112,4,At Risk
15363.0,122,5,At Risk
15364.0,223,7,Potential
15365.0,445,13,Champions
15366.0,233,8,Potential
15367.0,344,11,Loyal Customers
15368.0,412,7,Potential
15370.0,345,12,Loyal Customers
15372.0,224,8,Potential
15373.0,555,15,Champions
15374.0,211,4,At Risk
15376.0,344,11,Loyal Customers
15379.0,255,12,Loyal Customers
15380.0,534,12,Loyal Customers
15381.0,113,5,At Risk
15382.0,455,14,Champions
15384.0,233,8,Potential
15385.0,312,6,Potential
15386.0,132,6,Potential
15388.0,111,3,At Risk
15389.0,213,6,Potential
15392.0,544,13,Champions
15393.0,411,6,Potential
15394.0,545,14,Champions
15395.0,111,3,At Risk
15396.0,222,6,Potential
15397.0,111,3,At Risk
15398.0,444,12,Loyal Customers
15399.0,533,11,Loyal Customers
15400.0,213,6,Potential
15402.0,233,8,Potential
15405.0,112,4,At Risk
15406.0,433,10,Loyal Customers
15407.0,354,12,Loyal Customers
15408.0,132,6,Potential
15410.0,255,12,Loyal Customers
15411.0,444,12,Loyal Customers
15412.0,211,4,At Risk
15414.0,533,11,Loyal Customers
15415.0,133,7,Potential
15416.0,355,13,Champions
15417.0,223,7,Potential
15419.0,411,6,Potential
15421.0,334,10,Loyal Customers
15422.0,111,3,At Risk
15423.0,311,5,At Risk
15424.0,122,5,At Risk
15426.0,454,13,Champions
15427.0,454,13,Champions
15428.0,411,6,Potential
15429.0,442,10,Loyal Customers
15432.0,411,6,Potential
15433.0,133,7,Potential
15434.0,534,12,Loyal Customers
15435.0,421,7,Potential
15436.0,554,14,Champions
15437.0,131,5,At Risk
15438.0,221,5,At Risk
15440.0,342,9,Potential
15442.0,113,5,At Risk
15443.0,555,15,Champions
15444.0,554,14,Champions
15445.0,111,3,At Risk
15447.0,111,3,At Risk
15448.0,123,6,Potential
15449.0,444,12,Loyal Customers
15450.0,432,9,Potential
15452.0,443,11,Loyal Customers
15453.0,554,14,Champions
15454.0,121,4,At Risk
15456.0,142,7,Potential
15457.0,141,6,Potential
15458.0,411,6,Potential
15460.0,141,6,Potential
15462.0,211,4,At Risk
15463.0,411,6,Potential
15464.0,154,10,Loyal Customers
15465.0,445,13,Champions
15466.0,232,7,Potential
15467.0,533,11,Loyal Customers
15468.0,322,7,Potential
15469.0,323,8,Potential
15471.0,542,11,Loyal Customers
15472.0,242,8,Potential
15473.0,414,9,Potential
15475.0,222,6,Potential
15478.0,334,10,Loyal Customers
15480.0,233,8,Potential
15482.0,445,13,Champions
15483.0,241,7,Potential
15484.0,555,15,Champions
15485.0,445,13,Champions
15488.0,211,4,At Risk
15489.0,434,11,Loyal Customers
15491.0,255,12,Loyal Customers
15492.0,433,10,Loyal Customers
15493.0,454,13,Champions
15494.0,454,13,Champions
15497.0,424,10,Loyal Customers
15498.0,555,15,Champions
15500.0,544,13,Champions
15502.0,455,14,Champions
15503.0,141,6,Potential
15504.0,211,4,At Risk
15505.0,345,12,Loyal Customers
15506.0,454,13,Champions
15507.0,233,8,Potential
15508.0,144,9,Potential
15510.0,111,3,At Risk
15511.0,553,13,Champions
15512.0,211,4,At Risk
15513.0,455,14,Champions
15514.0,555,15,Champions
15516.0,321,6,Potential
15517.0,122,5,At Risk
15518.0,354,12,Loyal Customers
15520.0,522,9,Potential
15521.0,355,13,Champions
15522.0,432,9,Potential
15523.0,212,5,At Risk
15524.0,412,7,Potential
15525.0,553,13,Champions
15526.0,411,6,Potential
15527.0,455,14,Champions
15528.0,121,4,At Risk
15529.0,455,14,Champions
15530.0,444,12,Loyal Customers
15531.0,554,14,Champions
15532.0,454,13,Champions
15533.0,443,11,Loyal Customers
15535.0,243,9,Potential
15537.0,221,5,At Risk
15539.0,533,11,Loyal Customers
15540.0,521,8,Potential
15541.0,221,5,At Risk
15543.0,121,4,At Risk
15544.0,555,15,Champions
15545.0,342,9,Potential
15547.0,555,15,Champions
15549.0,244,10,Loyal Customers
15550.0,543,12,Loyal Customers
15551.0,322,7,Potential
15552.0,121,4,At Risk
15553.0,332,8,Potential
15554.0,121,4,At Risk
15555.0,555,15,Champions
15556.0,432,9,Potential
15557.0,422,8,Potential
15561.0,523,10,Loyal Customers
15562.0,111,3,At Risk
15563.0,444,12,Loyal Customers
15565.0,311,5,At Risk
15567.0,411,6,Potential
15568.0,533,11,Loyal Customers
15569.0,234,9,Potential
15570.0,555,15,Champions
15571.0,533,11,Loyal Customers
15572.0,555,15,Champions
15573.0,443,11,Loyal Customers
15574.0,253,10,Loyal Customers
15576.0,333,9,Potential
15577.0,232,7,Potential
15578.0,211,4,At Risk
15579.0,332,8,Potential
15581.0,255,12,Loyal Customers
15582.0,433,10,Loyal Customers
15584.0,453,12,Loyal Customers
15585.0,232,7,Potential
15587.0,313,7,Potential
15589.0,122,5,At Risk
15592.0,322,7,Potential
15593.0,311,5,At Risk
15594.0,444,12,Loyal Customers
15596.0,244,10,Loyal Customers
15597.0,322,7,Potential
15598.0,321,6,Potential
15599.0,433,10,Loyal Customers
15601.0,555,15,Champions
15602.0,534,12,Loyal Customers
15603.0,211,4,At Risk
15604.0,321,6,Potential
15605.0,344,11,Loyal Customers
15606.0,345,12,Loyal Customers
15607.0,111,3,At Risk
15608.0,444,12,Loyal Customers
15609.0,122,5,At Risk
15610.0,311,5,At Risk
15611.0,534,12,Loyal Customers
15612.0,311,5,At Risk
15615.0,555,15,Champions
15618.0,433,10,Loyal Customers
15619.0,512,8,Potential
15620.0,344,11,Loyal Customers
15621.0,524,11,Loyal Customers
15622.0,355,13,Champions
15623.0,222,6,Potential
15624.0,233,8,Potential
15625.0,244,10,Loyal Customers
15626.0,233,8,Potential
15628.0,555,15,Champions
15630.0,344,11,Loyal Customers
15632.0,455,14,Champions
15634.0,421,7,Potential
15636.0,223,7,Potential
15637.0,321,6,Potential
15639.0,222,6,Potential
15640.0,555,15,Champions
15641.0,244,10,Loyal Customers
15643.0,133,7,Potential
15644.0,253,10,Loyal Customers
15645.0,433,10,Loyal Customers
15646.0,232,7,Potential
15648.0,123,6,Potential
15649.0,113,5,At Risk
15651.0,333,9,Potential
15652.0,222,6,Potential
15653.0,213,6,Potential
15654.0,523,10,Loyal Customers
15655.0,133,7,Potential
15656.0,333,9,Potential
15657.0,411,6,Potential
15658.0,134,8,Potential
15659.0,312,6,Potential
15660.0,444,12,Loyal Customers
15661.0,112,4,At Risk
15663.0,211,4,At Risk
15664.0,322,7,Potential
15665.0,245,11,Loyal Customers
15667.0,312,6,Potential
15668.0,111,3,At Risk
15669.0,333,9,Potential
15670.0,111,3,At Risk
15671.0,445,13,Champions
15673.0,255,12,Loyal Customers
15674.0,245,11,Loyal Customers
15675.0,222,6,Potential
15676.0,455,14,Champions
15677.0,333,9,Potential
15678.0,312,6,Potential
15679.0,443,11,Loyal Customers
15680.0,544,13,Champions
15681.0,434,11,Loyal Customers
15683.0,211,4,At Risk
15687.0,555,15,Champions
15689.0,212,5,At Risk
15690.0,521,8,Potential
15691.0,111,3,At Risk
15692.0,411,6,Potential
15694.0,545,14,Champions
15695.0,122,5,At Risk
15696.0,455,14,Champions
15699.0,422,8,Potential
15700.0,243,9,Potential
15701.0,554,14,Champions
15703.0,111,3,At Risk
15704.0,245,11,Loyal Customers
15705.0,111,3,At Risk
15706.0,334,10,Loyal Customers
15707.0,354,12,Loyal Customers
15708.0,355,13,Champions
15709.0,111,3,At Risk
15712.0,534,12,Loyal Customers
15713.0,222,6,Potential
15714.0,532,10,Loyal Customers
15716.0,244,10,Loyal Customers
15717.0,111,3,At Risk
15719.0,455,14,Champions
15720.0,453,12,Loyal Customers
15721.0,543,12,Loyal Customers
15722.0,345,12,Loyal Customers
15723.0,131,5,At Risk
15724.0,111,3,At Risk
15725.0,432,9,Potential
15727.0,455,14,Champions
15729.0,111,3,At Risk
15730.0,344,11,Loyal Customers
15732.0,122,5,At Risk
15733.0,111,3,At Risk
15734.0,224,8,Potential
15737.0,444,12,Loyal Customers
15738.0,455,14,Champions
15739.0,312,6,Potential
15740.0,311,5,At Risk
15743.0,443,11,Loyal Customers
15744.0,211,4,At Risk
15745.0,444,12,Loyal Customers
15746.0,221,5,At Risk
15747.0,544,13,Champions
15748.0,321,6,Potential
15749.0,115,7,Potential
15750.0,555,15,Champions
15752.0,355,13,Champions
15753.0,111,3,At Risk
15754.0,322,7,Potential
15755.0,555,15,Champions
15756.0,353,11,Loyal Customers
15757.0,333,9,Potential
15758.0,411,6,Potential
15759.0,112,4,At Risk
15762.0,333,9,Potential
15763.0,444,12,Loyal Customers
15764.0,255,12,Loyal Customers
15766.0,312,6,Potential
15768.0,223,7,Potential
15769.0,555,15,Champions
15773.0,513,9,Potential
15774.0,322,7,Potential
15775.0,111,3,At Risk
15776.0,221,5,At Risk
15777.0,124,7,Potential
15780.0,122,5,At Risk
15781.0,422,8,Potential
15782.0,535,13,Champions
15783.0,521,8,Potential
15785.0,445,13,Champions
15786.0,355,13,Champions
15787.0,454,13,Champions
15789.0,122,5,At Risk
15790.0,531,9,Potential
15791.0,344,11,Loyal Customers
15793.0,414,9,Potential
15795.0,233,8,Potential
15796.0,555,15,Champions
15797.0,215,8,Potential
15799.0,243,9,Potential
15800.0,243,9,Potential
15801.0,344,11,Loyal Customers
15802.0,212,5,At Risk
15803.0,312,6,Potential
15804.0,555,15,Champions
15805.0,455,14,Champions
15806.0,333,9,Potential
15807.0,333,9,Potential
15808.0,155,11,Loyal Customers
15809.0,333,9,Potential
15810.0,244,10,Loyal Customers
15811.0,455,14,Champions
15812.0,234,9,Potential
15813.0,134,8,Potential
15814.0,444,12,Loyal Customers
15815.0,335,11,Loyal Customers
15819.0,354,12,Loyal Customers
15820.0,121,4,At Risk
15821.0,343,10,Loyal Customers
15822.0,533,11,Loyal Customers
15823.0,111,3,At Risk
15825.0,223,7,Potential
15826.0,344,11,Loyal Customers
15827.0,244,10,Loyal Customers
15829.0,233,8,Potential
15830.0,333,9,Potential
15831.0,343,10,Loyal Customers
15832.0,133,7,Potential
15834.0,355,13,Champions
15835.0,334,10,Loyal Customers
15836.0,311,5,At Risk
15837.0,322,7,Potential
15838.0,555,15,Champions
15839.0,444,12,Loyal Customers
15840.0,322,7,Potential
15841.0,234,9,Potential
15843.0,111,3,At Risk
15844.0,311,5,At Risk
15845.0,455,14,Champions
15847.0,322,7,Potential
15850.0,441,9,Potential
15852.0,121,4,At Risk
15853.0,331,7,Potential
15854.0,555,15,Champions
15855.0,243,9,Potential
15856.0,555,15,Champions
15857.0,422,8,Potential
15858.0,454,13,Champions
15860.0,354,12,Loyal Customers
15861.0,555,15,Champions
15862.0,553,13,Champions
15863.0,421,7,Potential
15864.0,424,10,Loyal Customers
15865.0,333,9,Potential
15866.0,231,6,Potential
15867.0,555,15,Champions
15869.0,121,4,At Risk
15870.0,442,10,Loyal Customers
15872.0,452,11,Loyal Customers
15874.0,345,12,Loyal Customers
15877.0,553,13,Champions
15880.0,142,7,Potential
15881.0,123,6,Potential
15882.0,123,6,Potential
15883.0,532,10,Loyal Customers
15885.0,222,6,Potential
15886.0,311,5,At Risk
15888.0,211,4,At Risk
15889.0,242,8,Potential
15891.0,143,8,Potential
15894.0,132,6,Potential
15895.0,211,4,At Risk
15897.0,121,4,At Risk
15898.0,544,13,Champions
15899.0,111,3,At Risk
15900.0,432,9,Potential
15901.0,442,10,Loyal Customers
15903.0,545,14,Champions
15904.0,531,9,Potential
15906.0,454,13,Champions
15907.0,554,14,Champions
15909.0,211,4,At Risk
15910.0,554,14,Champions
15912.0,222,6,Potential
15916.0,454,13,Champions
15917.0,111,3,At Risk
15918.0,132,6,Potential
15919.0,453,12,Loyal Customers
15920.0,241,7,Potential
15921.0,222,6,Potential
15922.0,112,4,At Risk
15923.0,121,4,At Risk
15925.0,111,3,At Risk
15930.0,322,7,Potential
15932.0,545,14,Champions
15933.0,444,12,Loyal Customers
15935.0,112,4,At Risk
15937.0,311,5,At Risk
15938.0,222,6,Potential
15939.0,245,11,Loyal Customers
15940.0,111,3,At Risk
15942.0,222,6,Potential
15944.0,112,4,At Risk
15945.0,111,3,At Risk
15947.0,224,8,Potential
15948.0,544,13,Champions
15949.0,422,8,Potential
15950.0,444,12,Loyal Customers
15951.0,533,11,Loyal Customers
15952.0,343,10,Loyal Customers
15953.0,444,12,Loyal Customers
15955.0,455,14,Champions
15957.0,432,9,Potential
15958.0,211,4,At Risk
15963.0,422,8,Potential
15965.0,453,12,Loyal Customers
15967.0,442,10,Loyal Customers
15969.0,523,10,Loyal Customers
15970.0,112,4,At Risk
15971.0,435,12,Loyal Customers
15973.0,112,4,At Risk
15974.0,355,13,Champions
15975.0,222,6,Potential
15976.0,242,8,Potential
15977.0,444,12,Loyal Customers
15978.0,234,9,Potential
15980.0,235,10,Loyal Customers
15981.0,445,13,Champions
15983.0,444,12,Loyal Customers
15984.0,555,15,Champions
15985.0,234,9,Potential
15986.0,421,7,Potential
15987.0,554,14,Champions
15988.0,421,7,Potential
15990.0,333,9,Potential
15992.0,511,7,Potential
15993.0,555,15,Champions
15994.0,332,8,Potential
15996.0,254,11,Loyal Customers
15998.0,355,13,Champions
16000.0,515,11,Loyal Customers
16003.0,445,13,Champions
16005.0,553,13,Champions
16006.0,111,3,At Risk
16007.0,354,12,Loyal Customers
16008.0,432,9,Potential
16009.0,444,12,Loyal Customers
16010.0,142,7,Potential
16011.0,555,15,Champions
16012.0,344,11,Loyal Customers
16013.0,555,15,Champions
16014.0,353,11,Loyal Customers
16015.0,553,13,Champions
16016.0,554,14,Champions
16017.0,331,7,Potential
16018.0,322,7,Potential
16019.0,355,13,Champions
16020.0,433,10,Loyal Customers
16022.0,143,8,Potential
16023.0,343,10,Loyal Customers
16024.0,542,11,Loyal Customers
16025.0,422,8,Potential
16026.0,331,7,Potential
16027.0,223,7,Potential
16029.0,355,13,Champions
16030.0,122,5,At Risk
16031.0,243,9,Potential
16033.0,555,15,Champions
16034.0,122,5,At Risk
16036.0,233,8,Potential
16037.0,133,7,Potential
16038.0,522,9,Potential
16040.0,344,11,Loyal Customers
16041.0,415,10,Loyal Customers
16042.0,444,12,Loyal Customers
16043.0,333,9,Potential
16045.0,244,10,Loyal Customers
16048.0,112,4,At Risk
16049.0,354,12,Loyal Customers
16050.0,211,4,At Risk
16052.0,332,8,Potential
16053.0,444,12,Loyal Customers
16054.0,243,9,Potential
16055.0,111,3,At Risk
16056.0,343,10,Loyal Customers
16057.0,445,13,Champions
16059.0,354,12,Loyal Customers
16062.0,544,13,Champions
16063.0,122,5,At Risk
16065.0,142,7,Potential
16066.0,444,12,Loyal Customers
16070.0,433,10,Loyal Customers
16071.0,322,7,Potential
16072.0,123,6,Potential
16073.0,111,3,At Risk
16076.0,555,15,Champions
16078.0,111,3,At Risk
16079.0,424,10,Loyal Customers
16080.0,211,4,At Risk
16081.0,355,13,Champions
16083.0,234,9,Potential
16084.0,132,6,Potential
16085.0,454,13,Champions
16086.0,334,10,Loyal Customers
16091.0,222,6,Potential
16092.0,233,8,Potential
16093.0,211,4,At Risk
16094.0,544,13,Champions
16096.0,112,4,At Risk
16097.0,111,3,At Risk
16098.0,244,10,Loyal Customers
16099.0,333,9,Potential
16101.0,344,11,Loyal Customers
16102.0,334,10,Loyal Customers
16103.0,534,12,Loyal Customers
16104.0,322,7,Potential
16105.0,112,4,At Risk
16106.0,311,5,At Risk
16107.0,435,12,Loyal Customers
16108.0,233,8,Potential
16109.0,123,6,Potential
16110.0,354,12,Loyal Customers
16112.0,221,5,At Risk
16113.0,131,5,At Risk
16114.0,211,4,At Risk
16115.0,554,14,Champions
16116.0,133,7,Potential
16117.0,131,5,At Risk
16119.0,522,9,Potential
16120.0,334,10,Loyal Customers
16121.0,353,11,Loyal Customers
16122.0,233,8,Potential
16123.0,322,7,Potential
16124.0,111,3,At Risk
16125.0,112,4,At Risk
16126.0,445,13,Champions
16127.0,333,9,Potential
16128.0,444,12,Loyal Customers
16131.0,345,12,Loyal Customers
16133.0,555,15,Champions
16134.0,433,10,Loyal Customers
16135.0,123,6,Potential
16136.0,333,9,Potential
16139.0,433,10,Loyal Customers
16140.0,333,9,Potential
16141.0,233,8,Potential
16142.0,133,7,Potential
16143.0,545,14,Champions
16144.0,111,3,At Risk
16145.0,555,15,Champions
16146.0,233,8,Potential
16147.0,222,6,Potential
16148.0,111,3,At Risk
16149.0,522,9,Potential
16150.0,344,11,Loyal Customers
16152.0,134,8,Potential
16153.0,344,11,Loyal Customers
16156.0,555,15,Champions
16157.0,423,9,Potential
16159.0,122,5,At Risk
16160.0,324,9,Potential
16161.0,555,15,Champions
16162.0,111,3,At Risk
16163.0,113,5,At Risk
16164.0,433,10,Loyal Customers
16168.0,545,14,Champions
16169.0,544,13,Champions
16170.0,354,12,Loyal Customers
16171.0,311,5,At Risk
16172.0,244,10,Loyal Customers
16173.0,444,12,Loyal Customers
16174.0,224,8,Potential
16175.0,244,10,Loyal Customers
16177.0,322,7,Potential
16178.0,211,4,At Risk
16179.0,311,5,At Risk
16180.0,255,12,Loyal Customers
16181.0,212,5,At Risk
16182.0,325,10,Loyal Customers
16183.0,322,7,Potential
16184.0,334,10,Loyal Customers
16185.0,433,10,Loyal Customers
16186.0,455,14,Champions
16187.0,455,14,Champions
16188.0,344,11,Loyal Customers
16189.0,411,6,Potential
16190.0,311,5,At Risk
16191.0,555,15,Champions
16193.0,122,5,At Risk
16198.0,222,6,Potential
16200.0,554,14,Champions
16201.0,544,13,Champions
16202.0,122,5,At Risk
16203.0,333,9,Potential
16204.0,432,9,Potential
16205.0,443,11,Loyal Customers
16206.0,343,10,Loyal Customers
16207.0,422,8,Potential
16208.0,343,10,Loyal Customers
16209.0,235,10,Loyal Customers
16210.0,555,15,Champions
16211.0,223,7,Potential
16212.0,433,10,Loyal Customers
16213.0,211,4,At Risk
16214.0,234,9,Potential
16215.0,221,5,At Risk
16216.0,133,7,Potential
16217.0,122,5,At Risk
16218.0,445,13,Champions
16221.0,343,10,Loyal Customers
16222.0,153,9,Potential
16224.0,344,11,Loyal Customers
16225.0,354,12,Loyal Customers
16226.0,112,4,At Risk
16227.0,112,4,At Risk
16229.0,234,9,Potential
16230.0,133,7,Potential
16232.0,334,10,Loyal Customers
16233.0,323,8,Potential
16235.0,333,9,Potential
16236.0,222,6,Potential
16239.0,322,7,Potential
16240.0,455,14,Champions
16241.0,555,15,Champions
16242.0,555,15,Champions
16243.0,332,8,Potential
16244.0,144,9,Potential
16245.0,444,12,Loyal Customers
16247.0,221,5,At Risk
16248.0,311,5,At Risk
16249.0,344,11,Loyal Customers
16250.0,122,5,At Risk
16253.0,355,13,Champions
16255.0,455,14,Champions
16256.0,113,5,At Risk
16257.0,211,4,At Risk
16258.0,355,13,Champions
16260.0,324,9,Potential
16261.0,453,12,Loyal Customers
16265.0,555,15,Champions
16266.0,243,9,Potential
16268.0,333,9,Potential
16270.0,134,8,Potential
16271.0,554,14,Champions
16272.0,222,6,Potential
16274.0,142,7,Potential
16275.0,133,7,Potential
16276.0,213,6,Potential
16278.0,223,7,Potential
16279.0,444,12,Loyal Customers
16281.0,325,10,Loyal Customers
16282.0,111,3,At Risk
16283.0,554,14,Champions
16284.0,443,11,Loyal Customers
16287.0,211,4,At Risk
16292.0,222,6,Potential
16293.0,445,13,Champions
16295.0,544,13,Champions
16297.0,122,5,At Risk
16298.0,423,9,Potential
16302.0,211,4,At Risk
16303.0,455,14,Champions
16305.0,222,6,Potential
16306.0,133,7,Potential
16308.0,315,9,Potential
16309.0,233,8,Potential
16311.0,433,10,Loyal Customers
16313.0,522,9,Potential
16315.0,121,4,At Risk
16316.0,355,13,Champions
16317.0,244,10,Loyal Customers
16318.0,322,7,Potential
16319.0,112,4,At Risk
16320.0,234,9,Potential
16321.0,312,6,Potential
16322.0,532,10,Loyal Customers
16323.0,111,3,At Risk
16324.0,242,8,Potential
16325.0,323,8,Potential
16326.0,555,15,Champions
16327.0,455,14,Champions
16330.0,432,9,Potential
16332.0,454,13,Champions
16333.0,535,13,Champions
16337.0,311,5,At Risk
16338.0,211,4,At Risk
16339.0,121,4,At Risk
16340.0,253,10,Loyal Customers
16341.0,444,12,Loyal Customers
16342.0,222,6,Potential
16343.0,432,9,Potential
16344.0,211,4,At Risk
16345.0,333,9,Potential
16347.0,543,12,Loyal Customers
16348.0,454,13,Champions
16349.0,111,3,At Risk
16350.0,434,11,Loyal Customers
16351.0,111,3,At Risk
16352.0,423,9,Potential
16353.0,545,14,Champions
16354.0,332,8,Potential
16356.0,131,5,At Risk
16357.0,433,10,Loyal Customers
16358.0,544,13,Champions
16359.0,544,13,Champions
16360.0,555,15,Champions
16361.0,543,12,Loyal Customers
16362.0,443,11,Loyal Customers
16363.0,311,5,At Risk
16364.0,533,11,Loyal Customers
16365.0,434,11,Loyal Customers
16366.0,422,8,Potential
16367.0,353,11,Loyal Customers
16368.0,543,12,Loyal Customers
16369.0,444,12,Loyal Customers
16370.0,254,11,Loyal Customers
16372.0,442,10,Loyal Customers
16374.0,342,9,Potential
16376.0,554,14,Champions
16377.0,113,5,At Risk
16378.0,122,5,At Risk
